	901|1.5,Tm|0.3	P6|20,Tm|0.3	NT|3,SR|2.4	RY|2,P6|20	PLX|60,P6|20	901|1.5,SR|2.4	P6|20	ST|0.6,Tm|0.3	ZS|0.6,P6|20	P6|20,HN|6	901|1.5,HN|6	NT|3,Tm|0.3	NT|6	AK|10	AK|5,Tm|0.3	901|1.5,PLX|60	ZS|0.6,NT|3	AK|5	ZS|0.6,Tm|0.3	P6|20,SR|2.4	RY|2,HN|6	RY|2,RO|3.5	PLX|60,RO|3.5	ST|0.6,NT|3	PLX|60	PLX|60,Tm|0.3	901|1.5	ZS|0.6,PLX|60	ZS|0.6,HN|6	RY|2,SR|2.4	AK|5,ZS|0.6	RY|2,ZS|0.6	ST|0.6,HN|6	901|1.5,NT|3	RO|3.5	P6|20,RO|3.5	Tm|0.6	AK|5,ST|0.6	Tm|0.3	RY|2,Tm|0.3	P6|20,ST|0.6	PLX|60,ST|0.6	PLX|60,SR|2.4	ST|1.2	HN|6,NT|3	ZS|0.6,RO|3.5	P6|20,NT|3	RY|2,AK|5	ST|0.6,RO|3.5	RY|2,NT|3	RY|2	901|1.5,ZS|0.6	RY|2,901|1.5	HN|6	AK|5,PLX|60	HN|6,SR|2.4	PLX|60,HN|6	RY|2,ST|0.6	ST|0.6	SR|2.4,RO|3.5	901|1.5,P6|20	ZS|1.2	901|1.5,ST|0.6	NT|3,RO|3.5	PLX|60,NT|3	NT|3	ZS|0.6,ST|0.6	901|1.5,RO|3.5	AK|5,NT|3	P6|40	AK|5,901|1.5	901|3	RO|7	SR|2.4,Tm|0.3	AK|5,HN|6	AK|5,P6|20	ZS|0.6	SR|4.8	HN|6,RO|3.5	RO|3.5,Tm|0.3	SR|2.4	RY|2,PLX|60	ST|0.6,SR|2.4	HN|12	HN|6,Tm|0.3	PLX|120	AK|5,RO|3.5	ZS|0.6,SR|2.4	AK|5,SR|2.4
PRKCE	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	4	1	1	3	3	3	3	3	3	3	3	3	3	3	1	1	3	3	3	3	3	3	3	3	4	1	3	3	1	4	4	3	3	4	3	3	3	3	3	1	3	3	3	1	3	4	3	1	3	3	3	3	1	3	3	3	3	3	1	1	3	3	3	4	3	3	1	3	3
PRKCH	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
PRKCQ	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	4	1	1	4	3	3	3	3	3	3	3	3	4	3	1	1	3	3	3	3	3	3	3	4	4	1	3	3	1	4	4	3	3	4	3	3	3	4	4	1	3	3	3	1	3	4	3	1	3	3	3	3	1	3	3	3	3	3	1	1	3	3	3	4	3	3	1	3	3
PTEN	2	2	2	3	2	2	3	2	2	3	2	2	3	2	2	2	2	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	3	3	2	2	2	2	2	2	2	2	3	2	3	2	2	3	3	2	2	3	2	2	2	2	2	2	2	2	2	3	2	3	2	2	2	3	2	2	3	2	2	2	2	2	3	2	2	2	2	3	2	2	2	2	2
PTGS2	2	3	2	3	2	2	3	2	2	3	2	3	3	2	2	2	2	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	2	3	3	2	2	2	2	3	2	3	2	2	3	3	2	2	3	2	2	2	2	2	2	2	2	2	3	2	3	2	2	2	3	2	2	3	2	2	2	2	2	3	3	2	2	2	3	3	2	2	2	2
PTK2	2	3	2	2	2	2	3	2	2	3	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	2	3	2	2	2	2	2	3	2	3	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	3	2	3	2	2	2	3	2	2	3	2	2	2	2	2	3	3	2	2	2	3	3	2	2	2	2
PTPN11	2	3	2	3	2	2	3	2	3	3	2	3	3	3	3	2	3	3	3	2	3	3	2	2	2	2	2	2	3	2	3	3	2	2	3	3	3	2	3	3	2	2	2	2	3	3	3	3	2	3	3	2	2	4	2	2	2	2	2	2	2	3	2	3	2	3	2	2	3	3	2	2	3	2	3	3	3	2	3	3	2	2	2	4	3	2	3	2	2
PXN	2	3	2	3	3	2	3	3	2	3	2	3	3	3	3	2	2	3	2	2	3	3	3	3	3	3	2	2	2	2	2	2	3	2	3	3	3	3	3	3	3	3	2	3	3	2	3	3	3	3	3	2	2	4	3	2	3	3	3	2	2	2	2	3	3	3	2	2	3	3	2	2	3	2	3	3	2	2	3	3	2	3	2	4	3	3	3	2	2
RAB11A	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
RAB11B	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
RAB25	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
RAD50	4	4	4	4	4	4	4	4	3	4	4	4	4	3	3	4	3	3	3	4	4	4	4	4	4	4	4	3	3	4	3	3	4	4	4	4	4	3	4	4	4	4	4	4	4	3	4	3	4	4	4	3	4	4	3	4	4	4	4	4	4	3	4	4	4	4	3	4	3	4	3	4	4	4	3	3	3	4	4	4	4	4	4	4	4	4	3	3	3
RAD51	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
RAF1	2	2	2	2	2	2	2	3	2	2	2	3	3	2	2	2	2	2	2	2	3	2	2	3	2	2	2	2	2	2	2	2	3	2	2	2	3	2	3	3	2	2	2	3	3	2	2	2	2	3	3	2	2	3	2	2	2	3	3	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	2	2	2	2
RB1	2	2	2	1	3	3	3	2	3	2	2	2	2	3	2	3	2	3	2	3	1	1	3	2	3	2	3	3	2	1	3	1	2	2	3	3	2	2	2	1	2	2	3	2	2	3	2	1	2	1	1	3	1	2	3	2	2	1	2	3	3	3	2	2	2	2	2	3	2	3	3	3	3	2	2	3	3	3	2	2	3	1	2	2	2	3	3	3	3
RBM15	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
RELA	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	3	3	2	2	3	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2
RHEB	2	2	3	3	3	3	3	2	3	3	3	2	3	3	2	3	3	3	2	3	4	4	3	3	3	2	3	3	3	3	3	3	4	3	4	3	2	3	2	2	3	3	3	4	3	3	3	3	4	3	4	3	3	4	3	3	3	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	4	2	3	3	3	3	4	2	3	3	3	4	2	3	3	3	3
RICTOR	2	2	2	3	2	2	3	2	2	3	2	2	2	2	2	2	2	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2	3	2	3	3	2	2	2	2	3	2	2	3	2	2	2	2	3	2	3	2	2	3	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2	3	2	2	3	2	2	2	2	2	3	2	2	2	2	3	2	2	2	2	2
ROCK1	3	4	3	4	3	3	4	4	3	4	3	4	4	3	3	3	3	3	3	3	4	4	3	4	3	3	3	3	3	3	3	3	4	3	4	4	4	3	4	4	4	3	3	4	4	3	4	3	4	4	4	3	3	4	3	3	3	4	4	3	3	3	3	4	3	4	3	3	3	4	3	3	4	3	3	3	3	3	4	4	3	3	3	4	4	3	3	3	3
RPA2	3	3	3	3	3	3	3	4	3	3	3	4	4	3	3	3	3	3	3	3	4	3	3	4	3	3	3	3	3	3	3	3	4	3	3	3	4	3	4	4	3	3	3	4	4	3	3	3	3	4	4	3	3	4	3	3	3	4	4	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	3	3	3	3
RPS6	1	1	2	3	2	2	3	1	2	3	2	1	2	2	1	2	2	2	1	3	3	2	2	2	2	1	2	2	2	3	2	2	3	2	2	2	1	2	1	1	3	2	2	3	2	2	2	2	2	2	4	2	2	3	2	3	2	3	3	2	2	2	2	2	2	2	2	2	2	3	2	2	2	1	2	2	2	3	2	1	3	2	3	3	1	2	2	2	2
RPS6KA1	2	3	3	3	2	2	3	3	3	3	2	3	3	3	3	2	3	3	3	3	3	3	2	3	2	2	2	2	3	3	3	3	3	2	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2	4	2	3	2	3	3	3	2	3	2	3	2	3	3	2	3	3	2	2	3	3	3	3	3	3	3	3	3	2	3	4	3	2	3	3	3
RPS6KA2	2	3	3	3	2	2	3	3	3	3	2	3	3	3	3	2	3	3	3	3	3	3	2	3	2	2	2	2	3	3	3	3	3	2	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2	4	2	3	2	3	3	3	2	3	2	3	2	3	3	2	3	3	2	2	3	3	3	3	3	3	3	3	3	2	3	4	3	2	3	3	3
RPS6KA3	2	3	3	3	2	2	3	3	3	3	2	3	3	3	3	2	3	3	3	3	3	3	2	3	2	2	2	2	3	3	3	3	3	2	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2	4	2	3	2	3	3	3	2	3	2	3	2	3	3	2	3	3	2	2	3	3	3	3	3	3	3	3	3	2	3	4	3	2	3	3	3
RPS6KB1	2	2	2	3	2	2	3	2	2	3	2	2	2	2	2	2	2	2	2	3	3	3	2	2	2	2	2	2	2	3	2	2	3	2	3	3	2	2	2	2	3	2	2	3	2	2	2	2	3	2	3	2	2	3	2	3	2	3	3	3	2	2	2	2	2	2	2	2	2	3	2	2	3	2	2	2	2	3	3	2	3	2	3	3	2	2	2	2	2
RPTOR	2	2	2	3	2	2	3	2	2	3	2	2	2	2	2	2	2	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2	3	2	3	3	2	2	2	2	3	2	2	3	2	2	2	2	3	2	3	2	2	3	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2	3	2	2	3	2	2	2	2	2	3	2	2	2	2	3	2	2	2	2	2
SCD	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
SDHA	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
SERPINA2	3	4	4	4	3	3	4	4	3	4	3	4	4	3	3	3	3	3	3	4	4	4	3	4	3	3	3	3	3	4	3	3	4	3	4	4	4	3	4	4	4	3	3	4	4	3	4	3	4	4	4	3	3	4	3	4	3	4	4	4	3	3	3	4	3	4	3	3	3	4	3	3	4	4	3	3	3	4	4	4	4	3	4	4	4	3	3	3	3
SERPINE1	2	3	3	3	2	2	3	3	3	3	2	3	3	3	3	2	3	3	3	3	3	3	2	3	2	2	2	2	3	3	3	3	3	2	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2	3	2	3	2	3	3	3	2	3	2	3	2	3	3	2	3	3	2	2	3	3	3	3	3	3	3	3	3	2	3	3	3	2	3	3	3
SHC1	2	3	2	3	2	2	3	3	3	3	2	3	3	3	3	2	3	3	3	2	3	3	2	3	2	2	2	2	3	2	3	3	3	2	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2	3	2	2	2	3	3	2	2	3	2	3	2	3	3	2	3	3	2	2	3	2	3	3	3	2	3	3	2	2	2	3	3	2	3	2	2
SLC16A4	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
SLC1A5	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
SMAD1	2	2	2	2	2	2	2	2	2	2	2	3	3	3	3	2	3	3	3	2	3	3	2	2	2	2	2	2	3	2	3	3	2	2	3	2	3	2	3	3	2	2	2	2	3	3	2	3	2	3	3	2	2	4	2	2	2	2	2	2	2	3	2	3	2	3	2	2	3	2	2	2	3	2	3	2	3	2	3	3	2	2	2	4	3	2	3	2	2
SMAD3	2	2	2	2	2	2	2	3	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	3	2	3	2	3	2	3	2	2	2	2	3	3	2	2	2	3	2	2	2	2	3	2	2	2	2	3	2	2	2	2	3	2	3	2	2	2	2	2	2	3	2	2	2	2	2	3	3	2	2	2	3	3	2	2	2	2
SMAD4	2	2	2	2	2	2	2	3	2	2	2	3	3	3	3	2	3	3	3	2	3	3	2	3	2	2	2	2	3	2	3	3	3	2	3	2	3	3	3	3	2	2	2	3	3	3	2	3	3	3	3	2	2	4	2	2	2	3	3	2	2	3	2	3	2	3	3	2	3	2	2	2	3	2	3	2	3	2	3	3	2	2	2	4	3	2	3	2	2
SNAI1	2	2	2	2	2	2	2	2	2	2	2	3	3	2	2	2	2	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	3	2	3	2	3	3	2	2	2	2	3	2	2	2	2	3	3	2	2	3	2	2	2	2	2	2	2	2	2	3	2	3	2	2	2	2	2	2	3	2	2	2	2	2	3	3	2	2	2	3	3	2	2	2	2
SOD1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
SOD2	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
SOX2	3	3	3	3	3	3	3	3	2	3	3	3	3	2	2	3	2	2	2	3	3	3	3	3	3	3	3	2	2	3	2	2	3	3	3	3	3	2	3	3	3	3	3	3	3	2	3	2	3	3	3	2	3	3	2	3	3	3	3	3	3	2	3	3	3	3	2	3	2	3	2	3	3	3	2	2	2	3	3	3	3	3	3	3	3	3	2	2	2
SRC	2	2	1	2	2	1	2	2	2	2	2	3	3	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	3	2	3	2	2	2	1	2	3	2	2	2	2	2	2	2	2	3	2	1	2	2	2	1	2	2	2	2	2	3	2	2	2	2	2	2	2	1	2	2	2	1	2	2	1	2	1	3	3	2	2	1	1
SRSF1	2	2	3	3	3	3	3	2	3	3	3	2	3	3	2	3	3	3	2	3	4	4	3	3	3	2	3	3	3	3	3	3	4	3	4	3	2	3	2	2	3	3	3	4	3	3	3	3	4	3	4	3	3	4	3	3	3	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	4	2	3	3	3	3	4	2	3	3	3	4	2	3	3	3	3
STAT3	2	2	2	2	2	2	2	1	2	2	2	2	3	2	2	2	2	2	2	2	3	2	2	1	2	2	2	2	2	2	2	2	1	2	2	2	2	1	2	2	1	1	2	1	3	2	2	2	1	3	3	2	2	3	2	2	2	1	1	2	2	2	1	2	2	3	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	3	2	2	2	2	2
STAT5A	2	2	2	2	2	2	2	2	2	2	2	3	3	3	3	2	3	3	3	2	3	3	2	2	2	2	2	2	3	2	3	3	2	2	3	2	3	2	3	3	2	2	2	2	3	3	2	3	2	3	3	2	2	4	2	2	2	2	2	2	2	3	2	3	2	3	2	2	3	2	2	2	3	2	3	2	3	2	3	3	2	2	2	4	3	2	3	2	2
STMN1	2	3	3	3	2	2	3	2	3	3	2	3	3	3	3	2	3	3	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	3	3	3	2	3	3	2	2	2	2	3	3	3	3	2	3	3	2	2	4	2	3	2	2	2	3	2	3	2	3	2	3	2	2	3	3	2	2	3	3	3	3	3	3	3	3	3	2	2	4	3	2	3	3	3
SYK	3	3	2	3	3	2	3	3	3	3	3	4	4	3	3	3	3	3	3	2	3	3	3	3	3	3	3	3	3	2	3	3	3	3	3	3	4	3	4	3	3	3	2	3	4	3	3	3	3	3	3	3	3	4	3	2	3	3	3	2	3	3	3	3	3	4	3	3	3	3	3	3	3	2	3	3	3	2	3	3	2	3	2	4	4	3	3	2	2
TFAM	2	3	3	3	2	2	3	2	3	3	2	3	3	3	3	2	3	3	3	3	3	3	2	2	2	2	2	2	3	3	3	3	2	2	3	3	3	2	3	3	2	2	2	2	3	3	3	3	2	3	3	2	2	3	2	3	2	2	2	3	2	3	2	3	2	3	2	2	3	3	2	2	3	3	3	3	3	3	3	3	3	2	2	3	3	2	3	3	3
TFRC	2	3	3	3	2	2	3	3	3	3	2	3	3	3	3	2	3	3	3	3	3	3	2	3	2	2	2	2	3	3	3	3	3	2	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	2	2	4	2	3	2	3	3	3	2	3	2	3	2	3	3	2	3	3	2	2	3	3	3	3	3	3	3	3	3	2	3	4	3	2	3	3	3
TGM2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
TIGAR	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3
TP53	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2
TP53BP1	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3
TRIM25	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
TSC1	2	2	3	3	3	3	3	2	2	3	3	2	3	2	2	3	2	2	2	3	3	3	3	3	3	2	3	2	2	3	2	2	3	3	3	3	2	2	2	2	3	3	3	3	3	2	3	2	3	3	4	2	3	3	2	3	3	3	3	3	3	2	3	3	3	3	2	3	2	3	2	3	3	2	2	2	2	3	3	2	3	3	3	3	2	3	2	2	2
TSC2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	3	3	2	3	2	2	2	2	2	2	2	2	3	2	3	2	2	2	2	2	2	2	2	3	3	2	2	2	3	3	3	2	2	3	2	2	2	3	3	2	2	2	2	3	2	3	2	2	2	2	2	2	3	2	2	2	2	2	3	2	2	2	2	3	2	2	2	2	2
TUBA1A	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	4	3	4	3	3	3	3	3	3	4	3	3	3	3	3	4	3	3	3	3	4	3	3	3	3	3
TUFM	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
TWIST2	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
TYRO3	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
UBAC1	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
UGT1A1	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
ULK1	2	2	3	3	3	3	3	2	3	3	3	2	3	3	2	3	3	3	2	3	3	3	3	3	3	2	3	3	3	3	3	3	3	3	3	3	2	3	2	2	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	3	3	3	3	3	2	3	3	3	4	2	3	3	3	3
VASP	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
VCAM1	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
VDAC1	3	4	4	3	3	3	4	3	3	4	3	4	4	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	4	3	3	3	3	3	4	3	4	3	3	3	3	3	3	4	3	4	3	3	3	3	3	3	3	3	3	4	3	3	3	4	3	3	3	4	3	3	3	4	3	3	4	3	3	4	4	3	3	3	3
VIM	3	3	3	3	3	3	3	3	2	3	3	3	3	2	2	3	2	2	2	3	3	3	3	3	3	3	3	2	2	3	2	2	3	3	3	3	3	2	3	3	3	3	3	3	3	2	3	2	3	3	3	2	3	3	2	3	3	3	3	3	3	2	3	3	3	3	2	3	2	3	2	3	3	3	2	2	2	3	3	3	3	3	3	3	3	3	2	2	2
VTCN1	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
WEE1	3	3	3	4	4	4	4	3	3	4	4	3	3	3	3	4	3	3	3	4	4	4	4	3	4	3	4	3	3	4	3	3	4	3	4	4	3	3	3	3	4	4	4	4	3	3	3	3	4	3	4	3	4	4	3	4	4	4	4	4	4	3	4	3	3	3	3	4	3	4	3	4	4	3	3	3	3	4	4	3	4	4	4	4	3	4	3	3	3
WIPI1	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
WIPI2	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
