	901|1.5,Tm|0.3	P6|20,Tm|0.3	NT|3,SR|2.4	RY|2,P6|20	PLX|60,P6|20	901|1.5,SR|2.4	P6|20	ST|0.6,Tm|0.3	ZS|0.6,P6|20	P6|20,HN|6	901|1.5,HN|6	NT|3,Tm|0.3	NT|6	AK|10	AK|5,Tm|0.3	901|1.5,PLX|60	ZS|0.6,NT|3	AK|5	ZS|0.6,Tm|0.3	P6|20,SR|2.4	RY|2,HN|6	RY|2,RO|3.5	PLX|60,RO|3.5	ST|0.6,NT|3	PLX|60	PLX|60,Tm|0.3	901|1.5	ZS|0.6,PLX|60	ZS|0.6,HN|6	RY|2,SR|2.4	AK|5,ZS|0.6	RY|2,ZS|0.6	ST|0.6,HN|6	901|1.5,NT|3	RO|3.5	P6|20,RO|3.5	Tm|0.6	AK|5,ST|0.6	Tm|0.3	RY|2,Tm|0.3	P6|20,ST|0.6	PLX|60,ST|0.6	PLX|60,SR|2.4	ST|1.2	HN|6,NT|3	ZS|0.6,RO|3.5	P6|20,NT|3	RY|2,AK|5	ST|0.6,RO|3.5	RY|2,NT|3	RY|2	901|1.5,ZS|0.6	RY|2,901|1.5	HN|6	AK|5,PLX|60	HN|6,SR|2.4	PLX|60,HN|6	RY|2,ST|0.6	ST|0.6	SR|2.4,RO|3.5	901|1.5,P6|20	ZS|1.2	901|1.5,ST|0.6	NT|3,RO|3.5	PLX|60,NT|3	NT|3	ZS|0.6,ST|0.6	901|1.5,RO|3.5	AK|5,NT|3	P6|40	AK|5,901|1.5	901|3	RO|7	SR|2.4,Tm|0.3	AK|5,HN|6	AK|5,P6|20	ZS|0.6	SR|4.8	HN|6,RO|3.5	RO|3.5,Tm|0.3	SR|2.4	RY|2,PLX|60	ST|0.6,SR|2.4	HN|12	HN|6,Tm|0.3	PLX|120	AK|5,RO|3.5	ZS|0.6,SR|2.4	AK|5,SR|2.4
NF2	3	3	3	3	3	3	3	3	2	3	3	3	100	2	2	3	2	2	2	3	5	3	3	5	3	3	3	2	2	3	2	2	5	3	3	3	3	2	3	3	3	3	3	5	100	2	3	2	3	5	5	2	3	100	2	3	3	5	5	3	3	2	3	3	3	100	2	3	2	3	2	3	3	3	2	2	2	3	3	3	3	3	3	100	3	3	2	2	2
NKX2-1	2	3	3	3	2	2	3	5	3	3	2	5	100	4	4	2	4	4	4	3	5	4	2	5	2	2	2	2	4	3	4	4	5	2	4	3	5	4	5	5	3	2	2	5	100	4	3	4	4	5	5	2	2	100	2	3	2	5	5	3	2	4	2	4	2	100	4	2	4	3	2	2	4	3	4	3	4	3	4	4	3	2	3	100	5	2	4	3	3
NOTCH1	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
NOTCH3	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
NRAS	4	4	2	4	4	2	4	4	4	4	4	4	100	4	4	4	4	4	4	2	5	3	3	4	4	4	4	4	4	2	4	4	4	4	3	3	4	4	4	4	4	4	2	4	100	3	4	4	3	5	5	4	4	100	4	2	4	4	4	2	4	4	4	3	4	100	4	3	4	4	4	4	3	2	4	4	4	2	3	3	2	4	2	100	4	4	3	2	2
NRG1	4	4	4	4	4	4	4	5	4	4	4	5	100	4	4	4	4	4	4	4	5	4	4	6	4	4	4	4	4	4	4	4	6	4	4	4	5	4	5	5	4	4	4	6	100	4	4	4	4	5	5	4	4	100	4	4	4	5	6	4	4	4	4	4	4	100	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	100	5	4	4	4	4
PAICS	5	4	3	4	4	3	4	5	4	4	5	5	100	4	4	5	4	4	4	3	6	4	4	5	5	5	5	4	4	3	4	4	5	5	4	4	5	4	5	5	4	5	3	5	100	4	4	4	4	6	6	4	5	100	4	3	5	5	5	3	4	4	5	4	5	100	4	4	4	4	4	5	4	3	4	4	4	3	4	4	3	5	3	100	5	5	4	3	3
PAK1	2	2	3	2	2	2	2	5	2	2	2	5	100	4	4	2	4	4	4	2	4	4	2	5	2	2	2	2	4	3	4	4	5	2	4	2	5	4	5	4	2	2	2	5	100	4	2	4	4	4	4	2	2	100	2	3	2	4	5	3	2	4	2	4	2	100	4	2	4	2	2	2	4	3	4	2	4	3	4	4	3	2	3	100	5	2	4	3	3
PAK4	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
PARD3	5	5	5	5	5	5	5	5	4	5	5	5	100	4	4	5	4	4	4	5	6	5	5	7	5	5	5	4	4	5	4	4	7	5	5	5	5	4	5	5	5	5	5	7	100	4	5	4	5	6	6	4	5	100	4	5	5	6	7	5	5	4	5	5	5	100	4	5	4	5	4	5	5	5	4	4	4	5	5	5	5	5	5	100	5	5	4	4	4
PARD3B	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
PARD6A	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
PARD6B	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
PARD6G	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
PARK7	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
PARP1	2	3	3	3	2	2	3	4	3	3	2	5	100	4	4	2	4	4	4	3	4	2	2	4	2	2	2	2	4	3	4	4	4	2	2	2	5	4	5	4	3	2	2	4	100	2	3	4	2	4	4	2	2	100	2	3	2	4	4	2	2	4	2	2	2	100	4	2	4	3	2	2	2	3	4	3	4	3	2	2	3	2	3	100	5	2	2	3	3
PAX8	3	4	4	4	3	3	4	4	3	4	3	4	100	3	3	3	3	3	3	4	5	4	3	6	3	3	3	3	3	4	3	3	6	3	4	4	4	3	4	4	4	3	3	6	100	3	4	3	4	5	5	3	3	100	3	4	3	5	6	4	3	3	3	4	3	100	3	3	3	4	3	3	4	4	3	3	3	4	4	4	4	3	4	100	4	3	3	3	3
PCNA	3	4	3	4	3	3	4	4	3	4	3	4	100	3	3	3	3	3	3	3	4	3	3	5	3	3	3	3	3	3	3	3	5	3	3	3	4	3	4	4	4	3	3	5	100	3	4	3	3	4	4	3	3	100	3	3	3	4	5	3	3	3	3	3	3	100	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	100	4	3	3	3	3
PDCD4	3	3	3	3	3	3	3	3	2	3	3	3	100	2	2	3	2	2	2	3	6	3	3	5	3	3	3	2	2	3	2	2	5	3	3	3	3	2	3	3	3	3	3	5	100	2	3	2	3	6	6	2	3	100	2	3	3	5	5	3	3	2	3	3	3	100	2	3	2	3	2	3	3	3	2	2	2	3	3	3	3	3	3	100	3	3	2	2	2
PDGFRB	3	3	3	3	3	3	3	4	3	3	3	5	100	4	4	3	3	4	3	3	3	3	3	4	4	4	3	3	3	3	3	3	4	3	3	3	5	4	5	3	3	4	3	4	100	3	3	3	3	3	3	3	3	100	4	3	4	3	4	3	3	3	3	3	4	100	3	3	4	3	3	3	3	3	4	3	3	3	3	3	3	3	3	100	5	4	3	3	3
PDK1	4	2	3	2	2	3	2	4	2	2	4	5	100	4	4	4	4	4	4	2	3	3	3	4	4	4	4	4	4	3	4	3	4	4	3	2	5	4	5	3	2	4	3	4	100	3	2	3	3	3	3	4	3	100	4	3	4	3	4	3	2	4	4	3	4	100	4	3	4	2	4	4	3	3	4	2	4	3	3	3	3	3	3	100	5	4	3	3	3
PDPK1	3	4	2	4	3	2	4	4	4	4	3	4	100	4	4	3	4	4	4	2	5	3	3	4	3	3	3	3	4	2	4	4	4	3	3	3	4	4	4	4	4	3	2	4	100	3	4	4	3	5	5	3	3	100	3	2	3	4	4	2	3	4	3	3	3	100	4	3	4	4	3	3	3	2	4	4	4	2	3	3	2	3	2	100	4	3	3	2	2
PEA15	3	3	3	3	3	3	3	3	2	3	4	3	100	2	2	4	2	2	2	3	6	3	3	5	4	3	4	2	2	3	2	2	5	4	3	3	3	2	3	3	3	4	3	5	100	2	3	2	3	6	6	2	4	100	2	3	4	5	5	3	3	2	4	3	4	100	2	3	2	3	2	4	3	3	2	2	2	3	3	3	3	4	3	100	3	4	2	2	2
PECAM1	3	4	4	4	3	3	4	5	4	4	3	6	100	5	5	3	4	5	4	4	5	3	3	5	3	3	3	3	4	4	4	4	5	3	3	3	6	5	6	5	4	3	3	5	100	3	4	5	3	5	5	3	3	100	3	4	3	5	5	3	3	4	3	3	3	100	4	3	5	4	3	3	3	4	5	4	4	4	3	3	4	3	4	100	6	3	3	4	4
PGR	2	3	3	3	2	2	3	5	3	3	2	5	100	4	4	2	4	4	4	3	5	4	2	5	2	2	2	2	4	3	4	4	5	2	4	3	5	4	5	5	3	2	2	5	100	4	3	4	4	5	5	2	2	100	2	3	2	5	5	3	2	4	2	4	2	100	4	2	4	3	2	2	4	3	4	3	4	3	4	4	3	2	3	100	5	2	4	3	3
PIK3CA	4	4	3	4	4	3	4	4	1	4	4	4	100	3	3	4	1	3	1	3	5	4	4	5	4	4	4	1	1	3	1	1	5	4	4	4	4	3	4	4	4	4	3	5	100	1	4	3	4	5	5	1	4	100	3	3	4	5	5	3	4	1	4	4	4	100	1	4	3	4	3	4	4	3	3	3	1	3	4	4	3	4	3	100	4	4	3	1	3
PIK3CB	4	4	3	4	4	3	4	4	1	4	4	4	100	3	3	4	1	3	1	3	5	4	4	5	4	4	4	1	1	3	1	1	5	4	4	4	4	3	4	4	4	4	3	5	100	1	4	3	4	5	5	1	4	100	3	3	4	5	5	3	4	1	4	4	4	100	1	4	3	4	3	4	4	3	3	3	1	3	4	4	3	4	3	100	4	4	3	1	3
PIK3R1	3	3	2	3	3	2	3	3	1	3	3	3	100	3	3	3	1	3	1	2	5	3	3	4	3	3	3	1	1	2	1	1	4	3	3	3	3	3	3	3	3	3	2	4	100	1	3	3	3	5	5	1	3	100	3	2	3	4	4	2	3	1	3	3	3	100	1	3	3	3	3	3	3	2	3	3	1	2	3	3	2	3	2	100	3	3	3	1	2
PKM	2	3	3	3	2	2	3	5	3	3	2	5	100	4	4	2	4	4	4	3	5	3	2	5	2	2	2	2	4	3	4	4	5	2	3	3	5	4	5	5	3	2	2	5	100	3	3	4	3	5	5	2	2	100	2	3	2	5	5	3	2	4	2	3	2	100	4	2	4	3	2	2	3	3	4	3	4	3	3	3	3	2	3	100	5	2	3	3	3
PLCG2	3	4	2	4	3	2	4	4	4	4	3	4	100	4	4	3	4	4	4	2	5	3	3	4	3	3	3	3	4	2	4	4	4	3	3	3	4	4	4	4	4	3	2	4	100	3	4	4	3	5	5	3	3	100	3	2	3	4	4	2	3	4	3	3	3	100	4	3	4	4	3	3	3	2	4	4	4	2	3	3	2	3	2	100	4	3	3	2	2
PLK1	3	3	4	3	3	3	3	5	3	3	3	5	100	4	4	3	4	4	4	3	5	5	3	6	3	3	3	3	4	4	4	4	6	3	5	3	5	4	5	5	3	3	3	6	100	4	3	4	5	5	5	3	3	100	3	4	3	5	6	4	3	4	3	5	3	100	4	3	4	3	3	3	5	4	4	3	4	4	5	5	4	3	4	100	5	3	4	4	4
PMS2	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
POU5F1	2	3	3	3	2	2	3	5	3	3	2	5	100	4	4	2	4	4	4	3	5	4	2	5	2	2	2	2	4	3	4	4	5	2	4	3	5	4	5	5	3	2	2	5	100	4	3	4	4	5	5	2	2	100	2	3	2	5	5	3	2	4	2	4	2	100	4	2	4	3	2	2	4	3	4	3	4	3	4	4	3	2	3	100	5	2	4	3	3
PPIF	5	6	4	6	5	4	6	6	2	6	5	6	100	2	2	5	2	2	2	4	7	5	5	6	5	5	5	2	2	4	2	2	6	5	5	5	6	2	6	6	6	5	4	6	100	2	6	2	5	7	7	2	5	100	2	4	5	6	6	4	5	2	5	5	5	100	2	5	2	6	2	5	5	4	2	2	2	4	5	5	4	5	4	100	6	5	2	2	2
PREX1	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
PRKAA1	3	2	2	2	2	2	2	4	2	2	3	4	100	3	3	3	3	3	3	2	6	3	3	4	3	3	3	3	3	2	3	3	4	3	3	2	4	3	4	4	2	3	2	4	100	3	2	3	3	6	6	3	3	100	3	2	3	4	4	2	2	3	3	3	3	100	3	3	3	2	3	3	3	2	3	2	3	2	3	3	2	3	2	100	4	3	3	2	2
PRKAA2	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
PRKAR1A	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
PRKCA	4	4	3	4	4	3	4	5	4	4	4	5	100	4	4	4	4	4	4	3	6	1	1	5	4	4	4	4	4	3	4	4	5	4	1	1	5	4	5	5	4	4	3	5	100	1	4	4	1	6	6	4	4	100	4	3	4	5	5	1	4	4	4	1	4	100	4	1	4	4	4	4	1	3	4	4	4	3	1	1	3	4	3	100	5	4	1	3	3
PRKCB	4	4	3	4	4	3	4	5	4	4	4	5	100	4	4	4	4	4	4	3	6	1	1	5	4	4	4	4	4	3	4	4	5	4	1	1	5	4	5	5	4	4	3	5	100	1	4	4	1	6	6	4	4	100	4	3	4	5	5	1	4	4	4	1	4	100	4	1	4	4	4	4	1	3	4	4	4	3	1	1	3	4	3	100	5	4	1	3	3
PRKCD	3	3	2	3	3	2	3	2	3	3	3	3	100	4	3	3	4	4	3	2	5	1	1	2	3	3	3	3	4	2	4	4	2	3	1	1	3	2	3	3	2	2	2	2	100	1	3	4	1	5	5	3	3	100	3	2	3	2	2	1	3	4	2	1	3	100	2	1	4	3	3	3	1	2	4	3	4	2	1	1	2	3	2	100	3	3	1	2	2
PRKCE	3	2	2	2	2	2	2	4	2	2	3	4	100	3	3	3	3	3	3	2	5	1	1	4	3	3	3	3	3	2	3	3	4	3	1	1	4	3	4	4	2	3	2	4	100	1	2	3	1	5	5	3	3	100	3	2	3	4	4	1	2	3	3	1	3	100	3	1	3	2	3	3	1	2	3	2	3	2	1	1	2	3	2	100	4	3	1	2	2
PRKCH	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	1	1	100	100	100	100	100	100	100	100	100	100	100	1	1	100	100	100	100	100	100	100	100	100	1	100	100	1	100	100	100	100	100	100	100	100	100	100	1	100	100	100	1	100	100	100	1	100	100	100	100	1	100	100	100	100	100	1	1	100	100	100	100	100	100	1	100	100
PRKCQ	3	4	4	4	3	3	4	6	4	4	3	6	100	5	5	3	4	5	4	4	6	1	1	6	3	3	3	3	4	4	4	4	6	3	1	1	6	5	6	6	4	3	3	6	100	1	4	5	1	6	6	3	3	100	3	4	3	6	6	1	3	4	3	1	3	100	4	1	5	4	3	3	1	4	5	4	4	4	1	1	4	3	4	100	6	3	1	4	4
PTEN	3	2	2	2	2	2	2	3	2	2	3	3	100	3	3	3	3	3	3	2	4	3	3	4	3	3	3	3	3	2	3	3	4	3	3	2	3	3	3	3	2	3	2	4	100	3	2	3	3	4	4	3	3	100	3	2	3	4	4	2	2	3	3	3	3	100	3	3	3	2	3	3	3	2	3	2	3	2	3	3	2	3	2	100	3	3	3	2	2
PTGS2	4	4	4	4	4	4	4	4	4	4	4	5	100	4	4	4	4	4	4	4	5	3	3	4	4	4	4	4	4	4	4	4	4	4	3	3	5	4	5	5	4	4	4	4	100	3	4	4	3	5	5	4	4	100	4	4	4	4	4	3	4	4	4	3	4	100	4	3	4	4	4	4	3	4	4	4	4	4	3	3	4	4	4	100	5	4	3	4	4
PTK2	3	3	2	3	3	2	3	3	2	3	3	3	100	2	2	3	2	2	2	2	4	3	3	4	3	3	3	2	2	2	2	2	4	3	3	3	3	2	3	3	3	3	2	4	100	2	3	2	3	4	4	2	3	100	2	2	3	4	4	2	3	2	3	3	3	100	2	3	2	3	2	3	3	2	2	2	2	2	3	3	2	3	2	100	3	3	2	2	2
PTPN11	2	2	3	2	2	2	2	4	2	2	2	4	100	3	3	2	2	3	2	2	4	2	2	5	3	3	2	2	2	3	2	2	5	2	2	2	4	3	4	4	2	3	3	5	100	2	2	3	2	4	4	2	2	100	3	3	3	4	5	2	2	2	2	2	3	100	2	2	3	2	2	2	2	3	3	2	2	3	2	2	3	3	3	100	4	3	2	2	3
PXN	2	3	2	3	2	2	3	4	3	3	2	4	100	3	3	2	3	3	3	2	3	3	2	4	2	2	2	2	3	2	3	3	4	2	3	3	4	3	4	3	3	2	2	4	100	3	3	3	3	3	3	2	2	100	2	2	2	3	4	2	2	3	2	3	2	100	3	2	3	3	2	2	3	2	3	3	3	2	3	3	2	2	2	100	4	2	3	2	2
RAB11A	4	3	3	3	3	3	3	5	3	3	4	5	100	4	4	4	4	4	4	3	6	2	2	5	4	4	4	4	4	3	4	4	5	4	2	2	5	4	5	5	3	4	3	5	100	2	3	4	2	6	6	4	4	100	4	3	4	5	5	2	3	4	4	2	4	100	4	2	4	3	4	4	2	3	4	3	4	3	2	2	3	4	3	100	5	4	2	3	3
RAB11B	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
RAB25	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
RAD50	4	5	4	5	4	4	5	5	4	5	4	5	100	4	4	4	4	4	4	4	5	4	4	6	4	4	4	4	4	4	4	4	6	4	4	4	5	4	5	5	5	4	4	6	100	4	5	4	4	5	5	4	4	100	4	4	4	5	6	4	4	4	4	4	4	100	4	4	4	5	4	4	4	4	4	4	4	4	4	4	4	4	4	100	5	4	4	4	4
RAD51	4	4	3	3	4	3	4	4	3	4	4	4	100	3	3	4	3	3	3	3	3	3	3	4	4	4	4	3	3	3	3	3	4	4	3	3	4	3	4	3	4	4	3	4	100	3	4	3	3	3	3	3	3	100	3	3	4	3	4	3	4	3	4	3	4	100	3	3	3	4	3	4	3	3	3	3	3	3	3	3	3	3	3	100	4	4	3	3	3
RAF1	2	3	2	3	2	2	3	3	2	3	2	3	100	2	2	2	2	2	2	2	5	2	2	3	2	2	2	2	2	2	2	2	3	2	2	2	3	2	3	3	3	2	2	3	100	2	3	2	2	5	5	2	2	100	2	2	2	3	3	2	2	2	2	2	2	100	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	100	3	2	2	2	2
RB1	3	3	3	1	3	3	3	2	3	3	3	3	100	3	3	3	3	3	3	3	1	1	3	2	3	3	3	3	3	1	3	1	2	3	3	3	3	2	3	1	2	2	3	2	100	3	3	1	2	1	1	3	1	100	3	3	3	1	2	3	3	3	2	3	3	100	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	2	100	3	3	3	3	3
RBM15	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
RELA	3	2	2	2	2	2	2	4	2	2	3	4	100	3	3	3	3	3	3	2	4	3	3	4	3	3	3	3	3	2	3	3	4	3	3	2	4	3	4	4	2	3	2	4	100	3	2	3	3	4	4	3	3	100	3	2	3	4	4	2	2	3	3	3	3	100	3	3	3	2	3	3	3	2	3	2	3	2	3	3	2	3	2	100	4	3	3	2	2
RHEB	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
RICTOR	3	2	2	2	2	2	2	3	2	2	3	3	100	2	2	3	2	2	2	2	6	3	3	4	3	3	3	2	2	2	2	2	4	3	3	2	3	2	3	3	2	3	2	4	100	2	2	2	3	6	6	2	3	100	2	2	3	4	4	2	2	2	3	3	3	100	2	3	2	2	2	3	3	2	2	2	2	2	3	3	2	3	2	100	3	3	2	2	2
ROCK1	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
RPA2	4	4	3	4	4	3	4	5	4	4	4	5	100	4	4	4	4	4	4	3	4	4	4	5	4	4	4	4	4	3	4	4	5	4	4	4	5	4	5	4	4	4	3	5	100	4	4	4	4	4	4	4	4	100	4	3	4	4	5	3	4	4	4	4	4	100	4	4	4	4	4	4	4	3	4	4	4	3	4	4	3	4	3	100	5	4	4	3	3
RPS6	1	1	3	4	3	3	4	1	3	4	3	1	100	3	1	3	3	3	1	3	6	2	2	3	3	1	3	3	3	3	3	3	3	3	2	2	1	3	1	1	3	3	3	3	100	2	4	3	2	6	6	3	3	100	3	3	3	3	3	2	3	3	3	2	3	100	3	2	3	4	3	3	2	1	3	3	3	3	2	1	3	3	3	100	1	3	2	3	3
RPS6KA1	2	3	3	3	2	2	3	5	3	3	2	5	100	4	4	2	4	4	4	3	5	3	2	5	2	2	2	2	4	3	4	4	5	2	3	3	5	4	5	5	3	2	2	5	100	3	3	4	3	5	5	2	2	100	2	3	2	5	5	3	2	4	2	3	2	100	4	2	4	3	2	2	3	3	4	3	4	3	3	3	3	2	3	100	5	2	3	3	3
RPS6KA2	2	3	3	3	2	2	3	5	3	3	2	5	100	4	4	2	4	4	4	3	5	3	2	5	2	2	2	2	4	3	4	4	5	2	3	3	5	4	5	5	3	2	2	5	100	3	3	4	3	5	5	2	2	100	2	3	2	5	5	3	2	4	2	3	2	100	4	2	4	3	2	2	3	3	4	3	4	3	3	3	3	2	3	100	5	2	3	3	3
RPS6KA3	2	3	2	3	2	2	3	4	3	3	2	4	100	4	4	2	4	4	4	2	5	3	2	4	2	2	2	2	4	2	4	4	4	2	3	3	4	4	4	4	3	2	2	4	100	3	3	4	3	5	5	2	2	100	2	2	2	4	4	2	2	4	2	3	2	100	4	2	4	3	2	2	3	2	4	3	4	2	3	3	2	2	2	100	4	2	3	2	2
RPS6KB1	2	2	3	3	2	2	3	2	2	3	2	2	100	2	2	2	2	2	2	3	5	3	2	5	2	2	2	2	2	3	2	2	5	2	3	3	2	2	2	2	3	2	2	5	100	2	3	2	3	5	5	2	2	100	2	3	2	5	5	3	2	2	2	3	2	100	2	2	2	3	2	2	3	2	2	2	2	3	3	2	3	2	3	100	2	2	2	2	2
RPTOR	2	2	2	2	2	2	2	2	2	2	2	2	100	3	2	2	3	3	2	2	5	3	2	4	2	2	2	2	3	2	3	3	4	2	3	2	2	3	2	2	2	2	2	4	100	3	2	3	3	5	5	2	2	100	2	2	2	4	4	2	2	3	2	3	2	100	3	2	3	2	2	2	3	2	3	2	3	2	3	2	2	2	2	100	2	2	3	2	2
SCD	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
SDHA	4	4	2	4	4	2	4	4	4	4	4	4	100	4	4	4	4	4	4	2	5	3	3	4	4	4	4	4	4	2	4	4	4	4	3	3	4	4	4	4	4	4	2	4	100	3	4	4	3	5	5	4	4	100	4	2	4	4	4	2	4	4	4	3	4	100	4	3	4	4	4	4	3	2	4	4	4	2	3	3	2	4	2	100	4	4	3	2	2
SERPINA2	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100
